max_temp,min_temp,mean_temp,global_radiation,pressure,cloud_cover,sunshine
35.937,29.771,32.854,194.1,100406.2,2.0,12.0
4.479,-2.888,0.7955000000000001,53.8,100310.2,5.0,10.2
6.803,5.219,6.011,99.7,103589.0,2.0,13.8
13.694,0.15999999999999992,6.9270000000000005,80.2,106223.5,3.0,11.3
13.771,2.652,8.211500000000001,61.6,101363.9,6.0,9.3
26.616,14.173,20.3945,174.7,101593.2,1.0,14.6
3.614,-1.2120000000000015,1.2009999999999992,85.6,101214.9,5.0,13.0
18.098,-5.180000000000001,6.459,77.4,100276.8,3.0,9.7
5.653,-8.107,-1.2269999999999999,73.8,100181.2,3.0,11.9
17.879,12.451,15.165000000000001,97.8,103636.4,3.0,11.6
16.701,5.828999999999999,11.265,114.9,103805.7,5.0,13.4
-0.363,-29.402,-14.8825,57.3,101111.2,2.0,10.7
2.036,-25.917,-11.9405,82.3,105936.6,3.0,12.8
7.712,-17.407,-4.8475,83.8,102686.6,7.0,12.5
18.029,14.356,16.1925,100.2,98835.5,6.0,11.8
21.166,1.2760000000000007,11.221,148.1,106142.0,4.0,14.5
0.147,-14.106000000000002,-6.979500000000001,45.1,103026.7,5.0,9.5
-11.806,-35.755,-23.7805,59.3,103617.6,2.0,9.6
2.305,-13.626999999999999,-5.661,81.1,102918.8,5.0,12.7
0.686,-13.142,-6.228,61.6,101991.5,1.0,11.1
7.951,-6.635000000000001,0.6579999999999995,96.5,102280.8,1.0,13.5
7.046,-11.452,-2.203,59.9,105508.2,3.0,10.5
7.826,-17.067999999999998,-4.620999999999999,85.2,107355.5,3.0,12.6
8.819,7.307,8.063,63.8,104828.9,3.0,10.7
6.459,-7.208,-0.3745000000000003,59.2,105884.4,6.0,10.5
-10.663,-26.259,-18.461,43.4,103819.6,6.0,8.2
-11.439,-18.232,-14.8355,77.0,102671.4,5.0,11.4
7.0,-3.996999999999999,1.5015000000000005,52.2,97819.6,2.0,9.8
10.022,4.934,7.478,109.4,101639.4,4.0,14.1
25.935,3.9019999999999997,14.9185,146.3,102208.0,4.0,13.4
17.5,9.729000000000001,13.6145,90.7,106137.7,3.0,11.3
7.584,-11.687000000000001,-2.0515000000000008,64.0,103332.5,2.0,10.8
10.94,-8.839,1.0504999999999995,73.8,98406.5,4.0,11.2
8.345,-12.429,-2.042,74.8,102339.3,4.0,11.7
16.982,4.611,10.7965,132.7,102355.9,6.0,14.5
-23.901,-49.376999999999995,-36.638999999999996,107.5,98022.6,5.0,10.1
21.692,13.67,17.681,104.0,98618.0,7.0,11.1
11.6,3.4430000000000005,7.5215,87.9,104310.6,1.0,12.2
24.415,21.706,23.060499999999998,167.0,106621.3,3.0,15.3
23.79,15.525,19.6575,118.1,104551.2,3.0,11.5
5.056,-7.415000000000001,-1.1795000000000004,60.6,101592.5,3.0,10.8
12.667,-8.288,2.1895,53.0,98259.2,5.0,8.8
11.123,-5.357,2.8829999999999996,68.3,100180.1,6.0,10.7
45.929,42.568,44.2485,288.7,103950.1,4.0,13.0
4.478,-14.994,-5.258,36.4,104038.9,3.0,8.3
3.383,-22.273,-9.445,73.0,103907.3,6.0,12.0
9.189,-13.463000000000001,-2.1370000000000005,81.4,103279.8,4.0,12.1
-8.38,-30.732,-19.556,64.9,100559.2,5.0,10.8
10.236,-17.735,-3.7494999999999994,82.3,103502.8,2.0,12.0
18.637,18.439999999999998,18.5385,158.0,108300.1,2.0,15.9
6.634,-26.634,-10.0,76.9,100273.7,7.0,12.1
24.816,11.912000000000003,18.364,174.6,104563.7,6.0,15.7
9.421,-0.014000000000000234,4.7035,59.9,101451.8,1.0,10.1
13.081,-7.579,2.751,99.5,103537.4,3.0,13.0
7.812,-5.297,1.2575000000000003,65.6,105861.6,2.0,11.0
30.262,26.156000000000002,28.209000000000003,147.2,101668.0,2.0,11.6
26.677,19.775,23.226,144.0,99601.8,5.0,12.4
18.303,19.235,18.769,155.7,103639.2,3.0,15.8
-1.971,-25.962,-13.9665,50.4,100641.0,2.0,10.0
-2.417,-17.588,-10.002500000000001,32.5,101082.3,2.0,8.0
16.578,-4.204,6.186999999999999,113.3,104084.2,6.0,13.4
11.276,0.17500000000000027,5.7255,107.6,103782.9,1.0,13.9
3.372,-0.30500000000000016,1.5334999999999999,109.1,108579.3,0.0,14.7
15.919,1.5379999999999998,8.7285,72.8,105179.2,4.0,10.0
15.104,0.754,7.928999999999999,94.9,103337.8,3.0,12.3
48.847,38.48,43.6635,326.6,108075.5,1.0,15.3
29.914,22.766,26.34,198.0,105034.3,5.0,15.5
10.947,-4.2059999999999995,3.3705,91.5,101143.5,5.0,12.7
5.801,-10.204,-2.2015000000000002,53.8,99498.6,4.0,10.1
-0.516,-28.282,-14.399000000000001,80.7,101284.5,6.0,12.7
10.085,0.5610000000000008,5.323,57.6,101961.7,1.0,9.9
13.625,6.692,10.1585,96.9,99957.2,2.0,12.7
17.87,16.912,17.391,78.9,100109.8,3.0,10.2
9.73,-22.113,-6.1915,44.7,103714.4,7.0,8.5
21.272,13.844,17.558,104.0,104441.5,4.0,11.2
19.52,19.535,19.5275,88.7,98769.0,1.0,10.2
10.201,-21.043,-5.420999999999999,42.1,102180.9,1.0,8.0
29.251,1.4449999999999985,15.347999999999999,172.3,100782.4,6.0,13.5
-6.724,-32.496,-19.61,33.4,96802.1,6.0,7.7
9.368,-5.718999999999999,1.8245000000000005,93.1,106573.6,1.0,13.0
9.315,-20.015,-5.3500000000000005,65.6,101168.8,5.0,10.7
13.998,2.3899999999999997,8.193999999999999,126.6,105082.2,3.0,14.7
15.637,11.507,13.572,116.5,100625.2,3.0,13.8
-5.619,-11.005,-8.312000000000001,56.1,104184.8,6.0,10.3
4.087,-2.4509999999999996,0.8180000000000001,91.3,101305.1,5.0,13.4
1.843,-1.5270000000000001,0.15799999999999992,71.1,104756.1,4.0,11.9
27.083,-0.9399999999999995,13.0715,173.6,105528.2,2.0,14.8
8.96,-2.8169999999999997,3.0715000000000003,70.6,100733.5,3.0,11.3
18.506,1.1170000000000009,9.8115,83.8,100724.6,6.0,10.1
5.784,-13.665,-3.9404999999999997,83.9,102188.5,2.0,12.7
29.128,13.084,21.106,197.4,101861.5,4.0,15.3
1.698,-15.542,-6.922,65.2,106184.5,0.0,11.4
15.09,0.9109999999999996,8.000499999999999,108.6,103196.8,5.0,13.2
21.634,6.2989999999999995,13.9665,144.0,104224.5,2.0,14.1
-4.226,-32.098,-18.162,79.8,102530.2,3.0,12.5
-24.772,-54.809,-39.790499999999994,88.5,103418.4,1.0,7.4
7.153,-8.638,-0.7425000000000002,47.7,97574.1,3.0,9.3
19.974,-7.231999999999999,6.371,74.6,104983.1,5.0,8.9
6.637,-3.7119999999999997,1.4625,64.6,100659.1,6.0,11.0
21.259,2.5920000000000005,11.9255,88.8,104644.5,3.0,10.1
8.979,5.710999999999999,7.344999999999999,86.2,101718.9,2.0,12.6
20.019,0.359,10.189,100.1,101334.3,1.0,11.3
18.771,1.8049999999999997,10.288,105.6,105832.6,1.0,12.0
0.6,1.5870000000000006,1.0935000000000004,68.5,100792.7,1.0,11.7
4.683,-13.44,-4.3785,87.8,107439.2,5.0,13.1
12.391,-12.774000000000001,-0.19150000000000045,49.4,101619.4,1.0,8.5
10.822,-14.434000000000001,-1.806000000000001,44.9,100122.5,2.0,8.2
-4.993,-31.82,-18.4065,31.1,98721.0,7.0,7.6
4.407,-16.854,-6.2235,99.8,104548.3,6.0,14.0
14.267,2.449,8.358,127.3,102947.4,4.0,14.7
-5.569,-18.531000000000002,-12.05,45.8,102607.5,5.0,9.3
6.29,-10.055,-1.8824999999999998,48.8,103697.9,2.0,9.5
9.881,-1.396,4.2425,93.3,106356.7,1.0,13.0
-1.196,-17.034,-9.115,85.9,102211.0,1.0,13.1
10.066,-4.736,2.6650000000000005,91.5,100201.0,3.0,12.8
11.093,-19.619,-4.263,46.6,98235.6,5.0,8.4
14.458,15.927,15.192499999999999,137.7,104660.0,6.0,15.4
3.516,-19.415999999999997,-7.949999999999998,92.3,103885.8,4.0,13.5
-1.091,-10.929,-6.01,98.1,104029.0,4.0,14.0
8.736,-19.982,-5.622999999999999,51.5,98121.4,4.0,9.4
5.541,-28.198999999999998,-11.328999999999999,58.9,105873.2,6.0,10.6
3.75,-11.658999999999999,-3.9544999999999995,55.3,102778.6,4.0,10.4
7.533,-19.14,-5.8035,50.6,105604.5,0.0,9.5
14.039,11.905999999999999,12.9725,82.7,105237.6,3.0,11.5
7.254,-5.186,1.0339999999999998,64.5,98298.0,4.0,10.9
1.246,-12.380000000000003,-5.567000000000001,77.0,100905.0,2.0,12.4
10.845,2.1450000000000005,6.495000000000001,59.8,105038.1,1.0,9.9
8.138,-20.661,-6.261500000000001,52.6,100647.9,5.0,9.7
-2.445,-23.698,-13.0715,30.9,98711.2,6.0,7.8
3.784,-3.0729999999999995,0.35550000000000015,59.7,102537.1,4.0,10.8
5.094,0.761000000000001,2.9275000000000007,84.1,102448.7,6.0,12.8
6.575,-4.731,0.9220000000000002,64.4,98664.1,4.0,11.0
7.502,-5.641000000000001,0.9304999999999994,73.9,98970.9,2.0,11.7
15.498,3.6229999999999998,9.5605,135.3,101053.1,3.0,15.0
27.483,13.815999999999999,20.6495,194.9,108135.3,2.0,15.6
33.213,4.275,18.744,191.8,105330.0,6.0,13.0
37.098,28.523,32.8105,239.7,100929.5,1.0,14.4
-8.785,-28.771,-18.778,39.4,97946.9,1.0,8.1
-7.778,-27.981,-17.8795,49.3,99991.7,2.0,9.3
21.511,14.687999999999999,18.0995,126.7,106176.7,5.0,12.8
5.754,-16.253999999999998,-5.249999999999999,44.4,98657.6,1.0,9.1
23.012,5.998999999999999,14.5055,112.8,105484.8,4.0,11.0
15.565,9.111,12.338000000000001,78.6,103652.5,6.0,10.7
7.606,-0.11500000000000002,8.746,86.4,100937.0,4.0,12.7
0.149,-11.382,-5.6165,51.0,97796.7,7.0,10.1
12.931,-0.6369999999999996,6.147,57.9,99155.4,2.0,9.1
19.589,-9.837,4.8759999999999994,87.2,100436.3,3.0,10.3
5.045,-21.785,-8.370000000000001,51.5,98630.8,7.0,9.9
15.15,-16.566,-0.7079999999999993,54.0,96596.2,6.0,8.2
0.725,-15.053,-7.164000000000001,92.5,102233.4,4.0,13.6
8.681,-22.917,-7.118000000000001,95.5,107682.7,3.0,13.3
8.163,7.557,7.86,50.7,100358.5,2.0,9.5
-5.851,-27.806,-16.828500000000002,37.8,99804.5,3.0,8.3
11.595,6.016,8.8055,91.1,100715.2,6.0,12.6
6.251,-7.324999999999999,-0.5369999999999995,100.5,107372.9,1.0,13.9
3.141,-16.766,-6.812499999999999,52.9,100836.8,3.0,10.2
4.927,0.2559999999999998,-39.989,110.4,108100.1,2.0,14.7
12.807,-20.15,-3.671499999999999,81.4,106103.9,2.0,11.5
8.202,-8.217,-0.007500000000000284,72.8,106400.4,2.0,11.5
2.133,-17.617,-7.742000000000001,53.4,102713.0,6.0,10.3
26.037,8.463,17.25,182.2,107676.7,2.0,15.3
6.234,-2.027,3.336,55.7,103726.9,6.0,10.2
19.537,8.693999999999999,14.115499999999999,119.2,105912.0,4.0,12.8
9.418,-13.206,-1.8940000000000001,44.1,99300.3,4.0,8.5
32.995,12.454,22.7245,165.6,101006.4,1.0,11.8
9.128,4.533,6.830500000000001,108.1,107519.7,3.0,14.2
2.637,0.1639999999999997,1.4004999999999999,90.4,101972.5,5.0,13.4
31.472,19.545,25.5085,169.1,100889.4,2.0,12.5
4.716,-8.152999999999999,-1.7184999999999993,57.0,101899.1,2.0,10.5
14.878,6.899,10.8885,86.9,105405.1,3.0,11.6
7.805,-5.179,1.3129999999999997,70.1,104514.4,6.0,11.4
10.994,-15.162,-2.0840000000000005,47.9,97821.5,4.0,8.6
19.997,5.957999999999999,12.9775,95.3,105941.3,3.0,10.6
13.535,4.452,8.993500000000001,90.4,105576.1,1.0,12.2
-0.923,-23.575,-12.248999999999999,57.3,105714.8,5.0,10.7
23.599,11.606,17.6025,135.3,104297.3,5.0,13.2
-8.195,-12.564000000000002,-10.3795,42.4,100954.1,4.0,8.5
10.435,-8.107,1.1640000000000006,84.9,101658.5,3.0,12.3
8.393,-16.238,-3.9224999999999994,101.8,105675.8,4.0,13.8
10.094,6.332000000000001,8.213000000000001,108.1,106827.9,2.0,14.1
-1.745,-28.631999999999998,-15.1885,33.9,98585.9,2.0,8.2
0.011,-1.1390000000000002,-0.5640000000000002,46.1,105339.4,2.0,9.6
2.282,-17.848,-7.7829999999999995,77.3,106326.5,2.0,12.4
16.02,8.411999999999999,12.216,105.0,103708.0,5.0,12.7
27.243,18.52,22.8815,120.6,102064.7,5.0,10.6
9.139,-0.4269999999999996,4.356,102.5,101439.9,7.0,13.8
32.812,29.682000000000002,31.247,236.3,107646.5,4.0,16.4
24.079,-0.20099999999999874,11.939,114.2,105829.9,0.0,10.8
17.611,13.477,15.544,114.9,106138.1,1.0,13.3
13.411,-0.04400000000000048,6.6834999999999996,76.7,98920.9,4.0,11.0
5.523,-8.115,-1.2960000000000003,63.2,104445.5,5.0,11.0
8.191,-3.498,2.3465000000000003,54.9,101923.5,2.0,9.9
-3.63,-14.431,-9.0305,58.6,103589.1,5.0,10.7
5.966,6.081999999999999,6.023999999999999,90.4,104082.3,2.0,13.2
7.669,5.874,6.7715,68.1,102122.5,2.0,11.2
14.77,-5.202999999999999,4.7835,85.6,100404.7,6.0,11.3
24.659,22.136,23.3975,175.5,108761.0,4.0,15.5
3.635,-10.601,-3.4830000000000005,53.3,99417.6,1.0,10.2
16.716,2.2030000000000003,9.4595,114.3,102088.7,6.0,13.2
28.444,3.365,15.904499999999999,137.8,105816.4,3.0,10.8
6.13,-15.524000000000001,-4.697000000000001,52.7,100949.8,1.0,9.9
15.494,-7.188999999999999,4.1525,101.0,104499.3,5.0,12.7
7.196,-18.77,-5.787,90.7,103734.2,1.0,13.1
13.547,8.95,11.2485,83.1,106855.1,5.0,11.5
25.138,-0.19400000000000084,12.472000000000001,96.3,105262.7,4.0,9.2
0.658,-20.171,-9.756499999999999,38.8,104374.1,6.0,8.8
11.089,-5.353,2.8680000000000003,96.2,103536.0,2.0,13.0
21.192,-6.181000000000001,7.5055,121.0,104691.6,6.0,12.8
-22.573,-25.095,-23.834,93.6,100245.6,7.0,9.7
-5.014,-3.5859999999999985,-4.299999999999999,48.3,98943.5,4.0,9.6
9.799,-12.337,-1.2690000000000001,52.7,100251.8,7.0,9.4
5.889,-13.884,-3.9975,83.9,103078.4,3.0,12.7
14.717,-0.18699999999999983,7.265000000000001,66.2,101877.2,2.0,9.5
14.362,-7.259,3.5515,64.3,101696.8,4.0,9.7
1.733,-8.98,-3.6235,101.1,99938.0,2.0,14.2
7.119,-13.19,-3.0355,62.7,99657.6,3.0,10.8
2.249,-15.536,-6.6434999999999995,77.3,100510.7,1.0,12.4
12.158,-10.789,0.6844999999999999,59.2,97870.2,4.0,9.6
9.778,-18.881999999999998,-4.551999999999999,44.6,96690.1,3.0,8.4
7.858,-14.165,-3.1534999999999997,58.7,101343.5,2.0,10.3
8.754,-11.765,-1.5055000000000005,76.0,102370.4,2.0,11.7
27.885,2.6189999999999998,15.252,123.6,103794.8,1.0,10.1
7.616,-15.405999999999999,-3.8949999999999996,58.2,99717.7,4.0,10.3
1.859,-22.847,-10.494,40.8,101514.7,6.0,9.0
20.468,4.664999999999999,12.5665,84.1,102341.1,2.0,9.5
5.382,-22.584,-8.600999999999999,77.0,100373.2,3.0,12.2
-23.24,-39.591,-31.4155,92.9,98991.0,4.0,9.2
8.094,0.2549999999999999,4.1745,51.2,100995.8,5.0,9.5
14.434,-7.190999999999999,3.6215,78.5,100579.8,4.0,11.0
7.144,-13.561,-3.2085,54.3,104627.6,1.0,10.0
9.623,-3.568,3.0275,63.3,103376.9,3.0,10.4
-0.249,-16.343999999999998,-8.296499999999998,36.1,97897.2,4.0,8.5
24.229,12.907,18.567999999999998,150.3,107599.8,3.0,13.7
14.141,-0.7760000000000002,6.6825,96.7,100876.6,5.0,12.5
15.445,-7.15,4.1475,61.8,99169.8,5.0,9.1
11.574,5.812000000000001,8.693000000000001,109.8,104864.2,4.0,13.9
48.565,28.854,38.7095,354.5,101793.8,6.0,15.7
10.483,-8.953,0.7650000000000006,98.1,101645.5,2.0,13.3
8.457,-12.890999999999998,-2.2169999999999987,63.4,99969.2,6.0,10.7
3.296,-1.3599999999999999,0.968,75.3,105385.0,6.0,12.2
-13.685,-28.969,-21.327,88.1,105059.4,1.0,11.8
-18.063,-22.913999999999998,-20.4885,65.7,101809.8,4.0,8.7
19.382,16.656,18.019,84.5,101481.5,6.0,9.9
3.525,-14.145999999999999,-5.310499999999999,88.3,106489.6,1.0,13.2
18.497,2.465,10.481,124.1,106808.2,2.0,13.5
23.337,4.023999999999999,13.680499999999999,103.8,102955.8,4.0,10.6
0.418,-17.759999999999998,-8.671,46.1,101499.8,3.0,9.6
1.425,-5.236,-1.9055,50.2,101607.6,4.0,10.0
2.773,-1.8549999999999995,0.4590000000000003,102.9,102470.5,5.0,14.3
-1.653,-10.407,-6.03,40.8,97501.3,3.0,9.0
13.956,-3.675,5.140499999999999,74.1,100958.6,3.0,10.7
1.71,-3.634,-0.962,43.5,100552.6,1.0,9.3
16.031,-1.4449999999999998,7.292999999999999,66.6,101174.9,5.0,9.5
25.708,19.189999999999998,22.448999999999998,165.2,107208.2,0.0,14.6
9.103,-14.806999999999999,-2.8519999999999994,96.8,106199.0,5.0,13.4
10.845,-13.245999999999999,-1.200499999999999,46.9,98066.6,4.0,8.4
-0.502,-15.620000000000001,-8.061,85.8,105408.8,3.0,13.1
11.981,-4.113,3.9339999999999997,72.6,104176.8,4.0,11.0
19.141,9.148,14.144499999999999,99.6,104004.4,4.0,11.6
-1.85,-22.575,-12.2125,92.8,105210.5,1.0,13.6
-13.235,-33.391,-23.313,98.2,100110.8,6.0,12.9
25.599,5.7250000000000005,15.662,135.8,102378.3,6.0,12.7
12.337,-6.487,2.925,73.2,102323.5,5.0,10.8
11.048,-12.97,-0.9610000000000003,56.0,99045.9,5.0,9.4
35.195,9.286999999999999,22.241,162.2,104801.1,3.0,10.4
29.257,4.634,7.866,171.9,105546.9,6.0,14.1
8.629,4.271,6.449999999999999,85.0,100345.1,7.0,12.5
3.238,-10.495,-3.6285,81.7,103232.3,4.0,12.7
16.542,5.968,11.255,134.7,103472.9,5.0,14.9
10.376,-2.746,3.8149999999999995,104.3,105146.4,3.0,13.7
25.74,0.9009999999999998,13.3205,105.3,99225.2,2.0,9.7
7.196,-4.421,1.3874999999999997,49.0,104631.7,3.0,9.4
9.935,6.869,8.402000000000001,110.5,100979.4,1.0,14.2
12.018,-5.205,3.4065000000000003,86.7,101016.3,5.0,12.2
16.475,3.8560000000000003,10.165500000000002,136.6,106740.1,2.0,14.8
1.88,3.4940000000000007,2.6870000000000003,67.6,106575.1,1.0,11.6
10.363,-5.510999999999999,2.426,94.4,103289.2,2.0,13.0
8.632,2.654,5.643,83.0,100836.4,4.0,12.3
9.489,-9.337,0.07600000000000051,63.1,102189.6,4.0,10.5
11.246,-12.305,-37.951,96.5,100452.7,7.0,13.1
-9.156,-22.4,-15.777999999999999,97.0,103454.6,3.0,13.4
8.284,-0.9760000000000002,3.6540000000000004,65.0,99869.7,7.0,10.8
5.389,-22.102,-8.3565,61.0,99511.9,3.0,10.8
11.78,1.3649999999999998,6.5725,66.0,98081.8,2.0,10.3
8.368,2.2800000000000002,5.324,67.4,105561.9,1.0,11.0
17.363,-0.28799999999999937,8.5375,69.0,98586.9,7.0,9.2
5.35,-14.18,-4.415,79.4,100640.4,2.0,12.4
9.373,-17.614,-4.120500000000001,89.7,102756.2,5.0,12.8
11.168,-1.4380000000000002,4.864999999999999,61.0,98099.3,2.0,10.0
6.958,-7.795999999999999,-0.4189999999999996,102.8,100862.4,5.0,14.0
44.134,39.515,41.8245,316.1,102748.8,2.0,15.8
10.825,6.091999999999999,8.458499999999999,85.9,100704.1,5.0,12.3
49.923,43.662,46.792500000000004,355.9,103970.0,6.0,15.3
13.94,-6.867,3.5364999999999998,123.1,102255.9,5.0,14.5
-3.804,-20.724999999999998,-12.264499999999998,84.5,104737.3,1.0,12.9
10.57,10.061,10.3155,75.9,104117.0,3.0,11.4
2.011,-8.142,-3.0654999999999997,104.0,101899.4,4.0,14.4
-4.417,-35.817,-20.117,65.6,103126.4,5.0,11.3
-5.782,-35.782,-20.781999999999996,61.5,102835.6,3.0,10.8
9.945,-3.1029999999999998,3.4210000000000003,87.6,104139.4,3.0,12.5
11.007,-2.3249999999999997,4.341,105.9,100712.0,6.0,13.7
22.875,-6.359999999999999,8.2575,121.6,103273.1,2.0,11.9
25.207,22.018,23.6125,105.8,104631.2,2.0,10.2
2.527,-7.171,-2.322,56.8,103352.0,4.0,10.6
8.668,-15.599,-3.4655000000000005,93.5,103390.0,1.0,13.2
7.847,-2.4560000000000004,2.6955,75.2,101771.9,7.0,11.8
7.018,-9.799,-1.3904999999999998,98.6,102564.6,5.0,13.7
-8.75,-21.849999999999998,-15.299999999999999,51.7,105068.7,1.0,9.5
10.814,-8.109,1.3525,106.8,105618.4,3.0,13.9
10.616,-6.212,2.202,65.0,103792.3,5.0,10.5
10.387,-8.322,1.0325000000000006,47.0,103968.0,2.0,8.7
25.028,0.9400000000000004,12.984,145.8,106935.6,2.0,12.9
10.185,1.121,5.6530000000000005,60.9,103580.2,4.0,10.2
6.576,-6.23,0.1729999999999996,68.8,101800.1,6.0,11.4
18.936,2.7459999999999996,10.841,96.4,102193.4,5.0,11.0
10.774,-3.698,3.5379999999999994,85.6,99197.4,3.0,12.2
9.047,-14.994,-2.9734999999999996,71.0,100211.4,1.0,11.3
18.673,6.412000000000001,12.5425,77.8,97266.3,3.0,9.4
20.539,9.782,15.1605,149.5,106135.8,5.0,15.0
22.231,-4.755999999999999,8.7375,144.9,106915.1,5.0,14.0
-1.445,-16.075,-8.76,38.1,101242.2,5.0,8.7
10.101,-22.060000000000002,-5.979500000000001,74.9,101203.4,4.0,11.4
15.134,-3.6049999999999995,5.7645,113.4,102054.3,4.0,13.6
5.15,-17.296,-6.0729999999999995,43.7,100138.6,4.0,9.1
2.313,-15.72,-6.7035,91.6,107076.8,4.0,13.5
9.59,7.896999999999999,8.7435,59.7,105422.0,3.0,10.1
3.188,-13.202,-5.007,70.5,99882.9,3.0,11.8
6.184,-9.054,-1.435,74.4,102983.4,5.0,11.9
-0.288,-19.721,-10.0045,63.9,99816.1,4.0,11.3
14.921,9.424,12.1725,86.1,100788.0,1.0,11.4
17.831,1.3570000000000002,9.594,100.9,103248.5,1.0,11.9
8.048,12.062,0.656,69.5,105481.4,3.0,11.3
8.028,-12.786999999999999,-2.3794999999999993,59.5,101264.3,6.0,10.4
-5.375,-33.329,-19.352,52.5,98560.2,1.0,10.0
0.795,0.25099999999999945,0.5229999999999997,51.1,100298.8,7.0,10.1
17.45,-10.059,3.6955,129.5,100246.4,3.0,14.4
20.424,15.055,17.7395,90.7,100643.0,4.0,10.2
7.747,-22.557,-7.404999999999999,38.5,100826.6,2.0,8.1
11.619,-4.425,3.597,94.5,100929.7,3.0,12.8
12.729,-5.184,3.7724999999999995,53.4,102792.6,5.0,8.8
20.265,4.343,12.304,121.9,100051.9,7.0,13.1
-3.493,-13.646,-8.5695,35.5,97694.1,3.0,8.3
16.215,9.864,13.0395,69.0,100775.6,7.0,9.6
11.218,5.857,8.5375,88.7,100348.4,5.0,12.4
-0.185,-9.017,-4.601,44.2,99235.0,3.0,9.4
11.007,-17.311,-3.152,92.5,102606.3,6.0,12.7
6.706,-2.8880000000000003,1.909,65.6,103815.9,4.0,11.1
20.214,-9.666,5.273999999999999,135.3,102441.5,6.0,14.0
25.245,15.643,20.444000000000003,186.1,108453.2,4.0,15.7
16.086,-9.077,3.5044999999999993,83.9,100099.3,2.0,11.1
9.943,-8.927,0.508,77.1,101687.1,2.0,11.6
10.462,4.866,7.664,123.2,107624.8,3.0,15.1
33.27,19.078,26.174,212.2,103285.3,5.0,14.7
14.138,0.41000000000000014,7.274,91.8,104697.1,1.0,12.0
9.592,0.5840000000000005,5.088000000000001,73.6,101250.3,1.0,11.4
33.026,6.3740000000000006,19.700000000000003,175.6,106001.6,3.0,11.6
13.031,-7.492999999999999,2.7690000000000006,87.9,106098.9,3.0,12.0
11.347,-9.378,0.9844999999999997,61.8,102704.1,2.0,10.0
8.135,-7.534000000000001,-27.479,53.0,99944.2,2.0,9.7
2.389,-2.6730000000000005,-0.14200000000000035,42.9,102393.7,4.0,9.2
7.312,0.7,4.006,105.7,106159.6,1.0,14.2
1.264,-22.411,-10.573500000000001,46.2,104840.3,5.0,9.6
-6.88,-14.6,-10.74,99.2,101261.5,1.0,13.8
7.759,-20.462,-6.3515,39.6,102647.3,2.0,8.3
-9.143,-33.379,-21.261,43.4,99143.1,3.0,8.4
-6.444,-21.625,-14.0345,38.7,103033.3,2.0,8.4
3.494,-10.466000000000001,-3.4860000000000007,44.3,99617.6,3.0,9.3
2.447,-1.6940000000000008,0.3764999999999996,64.4,100071.9,5.0,11.3
16.343,-10.219000000000001,3.0619999999999994,78.7,103711.9,6.0,10.4
19.655,-0.5050000000000008,9.575,119.6,101393.2,3.0,12.8
14.982,-0.1529999999999998,7.414499999999999,119.9,102635.9,2.0,14.0
6.644,-11.658999999999999,-2.5074999999999994,47.4,102296.0,4.0,9.3
15.224,2.71,8.967,108.5,102230.6,6.0,13.3
10.15,-0.5710000000000002,4.7895,94.9,102414.3,2.0,13.1
19.556,9.597999999999999,14.577,131.0,102009.1,1.0,14.0
10.993,-1.323,4.835,63.8,100679.0,6.0,10.2
16.731,-9.393,3.6690000000000005,76.2,99803.8,3.0,10.2
0.172,-27.371,-13.599499999999999,69.6,105748.8,5.0,11.8
9.099,2.1110000000000007,5.605,109.4,101075.6,6.0,14.3
22.674,6.886000000000001,14.780000000000001,144.9,102204.0,1.0,14.0
-30.806,-34.118,-32.462,130.2,104795.2,1.0,8.9
9.602,-4.32,2.641,59.2,101312.7,3.0,10.0
-28.978,-48.378,-38.678,108.8,97410.4,4.0,7.5
-0.135,-25.317,-12.726,32.8,97589.5,2.0,8.1
5.825,-23.025,-8.6,65.6,105155.1,3.0,11.2
-6.66,-18.630000000000003,-12.645000000000001,70.0,102446.5,2.0,11.5
4.747,-11.479000000000001,-3.3660000000000005,58.1,98171.3,6.0,10.6
2.191,-14.090000000000002,-5.9495000000000005,91.5,103142.4,5.0,13.5
-5.175,-6.4079999999999995,-5.791499999999999,59.6,105473.4,5.0,10.7
24.662,13.278,18.97,150.0,100655.5,5.0,14.0
33.379,7.834999999999999,20.607,195.2,106365.1,3.0,14.0
43.815,29.523,36.669,290.7,102841.3,4.0,15.1
3.352,-15.565999999999999,-6.106999999999999,58.2,101044.4,3.0,10.7
11.633,9.716,10.674499999999998,90.6,105317.3,1.0,12.5
7.256,-7.994999999999999,-0.3694999999999995,45.8,101390.3,5.0,9.1
7.926,0.793,4.3595,49.8,102166.3,6.0,9.4
6.083,-7.393,-0.6549999999999998,60.5,100019.1,3.0,10.7
16.467,-3.787,6.34,116.0,106586.3,3.0,13.6
-8.436,-24.038999999999998,-16.237499999999997,40.0,99741.8,5.0,8.2
1.923,-12.088999999999999,-5.082999999999999,46.4,104816.1,1.0,9.6
0.89,-15.76,-7.435,52.1,103316.7,2.0,10.2
3.954,-4.038,-0.04200000000000004,96.6,107471.4,5.0,13.8
46.708,45.945,46.326499999999996,286.2,100847.1,4.0,13.5
4.003,-16.54,-6.2684999999999995,95.3,106566.4,4.0,13.7
24.754,9.042,16.898,149.3,100157.1,6.0,13.9
10.671,4.221,7.446,99.3,107646.6,1.0,13.3
4.498,-16.009,-5.7555,66.8,103471.1,3.0,11.4
